filepaths,labels,label_num
train/rollerblade racing/143.jpg,rollerblade racing,10
train/rollerblade racing/103.jpg,rollerblade racing,10
train/rollerblade racing/020.jpg,rollerblade racing,10
train/rollerblade racing/097.jpg,rollerblade racing,10
train/rollerblade racing/149.jpg,rollerblade racing,10
train/rollerblade racing/049.jpg,rollerblade racing,10
train/rollerblade racing/130.jpg,rollerblade racing,10
train/rollerblade racing/092.jpg,rollerblade racing,10
train/rollerblade racing/040.jpg,rollerblade racing,10
train/rollerblade racing/108.jpg,rollerblade racing,10
train/rollerblade racing/147.jpg,rollerblade racing,10
train/rollerblade racing/021.jpg,rollerblade racing,10
train/rollerblade racing/028.jpg,rollerblade racing,10
train/rollerblade racing/099.jpg,rollerblade racing,10
train/rollerblade racing/033.jpg,rollerblade racing,10
train/rollerblade racing/003.jpg,rollerblade racing,10
train/rollerblade racing/155.jpg,rollerblade racing,10
train/rollerblade racing/026.jpg,rollerblade racing,10
train/rollerblade racing/104.jpg,rollerblade racing,10
train/rollerblade racing/027.jpg,rollerblade racing,10
train/rollerblade racing/151.jpg,rollerblade racing,10
train/rugby/062.jpg,rugby,7
train/rugby/161.jpg,rugby,7
train/rugby/165.jpg,rugby,7
train/rugby/129.jpg,rugby,7
train/rugby/030.jpg,rugby,7
train/rugby/031.jpg,rugby,7
train/rugby/067.jpg,rugby,7
train/rugby/139.jpg,rugby,7
train/rugby/144.jpg,rugby,7
train/rugby/079.jpg,rugby,7
train/rugby/146.jpg,rugby,7
train/rugby/068.jpg,rugby,7
train/rugby/140.jpg,rugby,7
train/rugby/115.jpg,rugby,7
train/rugby/124.jpg,rugby,7
train/rugby/010.jpg,rugby,7
train/rugby/125.jpg,rugby,7
train/rugby/055.jpg,rugby,7
train/rugby/119.jpg,rugby,7
train/rugby/050.jpg,rugby,7
train/rugby/121.jpg,rugby,7
train/rugby/147.jpg,rugby,7
train/rugby/126.jpg,rugby,7
train/rugby/080.jpg,rugby,7
train/rugby/153.jpg,rugby,7
train/rugby/065.jpg,rugby,7
train/rugby/041.jpg,rugby,7
train/rugby/078.jpg,rugby,7
train/rugby/162.jpg,rugby,7
train/rugby/020.jpg,rugby,7
train/shot put/029.jpg,shot put,23
train/shot put/137.jpg,shot put,23
train/shot put/039.jpg,shot put,23
train/shot put/090.jpg,shot put,23
train/shot put/049.jpg,shot put,23
train/shot put/033.jpg,shot put,23
train/shot put/050.jpg,shot put,23
train/shot put/076.jpg,shot put,23
train/shot put/009.jpg,shot put,23
train/shot put/149.jpg,shot put,23
train/shot put/071.jpg,shot put,23
train/shot put/010.jpg,shot put,23
train/shot put/070.jpg,shot put,23
train/shot put/021.jpg,shot put,23
train/shot put/014.jpg,shot put,23
train/shot put/058.jpg,shot put,23
train/shot put/042.jpg,shot put,23
train/shot put/136.jpg,shot put,23
train/shot put/108.jpg,shot put,23
train/shot put/001.jpg,shot put,23
train/shot put/126.jpg,shot put,23
train/shot put/022.jpg,shot put,23
train/shot put/002.jpg,shot put,23
train/shot put/017.jpg,shot put,23
train/shot put/134.jpg,shot put,23
train/shot put/019.jpg,shot put,23
train/shot put/054.jpg,shot put,23
train/shot put/107.jpg,shot put,23
train/shot put/043.jpg,shot put,23
train/shot put/111.jpg,shot put,23
train/skydiving/104.jpg,skydiving,25
train/skydiving/116.jpg,skydiving,25
train/skydiving/087.jpg,skydiving,25
train/skydiving/036.jpg,skydiving,25
train/skydiving/077.jpg,skydiving,25
train/skydiving/131.jpg,skydiving,25
train/skydiving/119.jpg,skydiving,25
train/skydiving/021.jpg,skydiving,25
train/skydiving/065.jpg,skydiving,25
train/skydiving/009.jpg,skydiving,25
train/skydiving/084.jpg,skydiving,25
train/skydiving/051.jpg,skydiving,25
train/skydiving/137.jpg,skydiving,25
train/skydiving/142.jpg,skydiving,25
train/skydiving/130.jpg,skydiving,25
train/skydiving/040.jpg,skydiving,25
train/skydiving/139.jpg,skydiving,25
train/skydiving/034.jpg,skydiving,25
train/skydiving/115.jpg,skydiving,25
train/skydiving/110.jpg,skydiving,25
train/skydiving/035.jpg,skydiving,25
train/skydiving/083.jpg,skydiving,25
train/skydiving/002.jpg,skydiving,25
train/skydiving/027.jpg,skydiving,25
train/skydiving/020.jpg,skydiving,25
train/skydiving/022.jpg,skydiving,25
train/skydiving/099.jpg,skydiving,25
train/skydiving/118.jpg,skydiving,25
train/skydiving/066.jpg,skydiving,25
train/skydiving/007.jpg,skydiving,25
train/snowmobile racing/075.jpg,snowmobile racing,26
train/snowmobile racing/112.jpg,snowmobile racing,26
train/snowmobile racing/081.jpg,snowmobile racing,26
train/snowmobile racing/109.jpg,snowmobile racing,26
train/snowmobile racing/114.jpg,snowmobile racing,26
train/snowmobile racing/108.jpg,snowmobile racing,26
train/snowmobile racing/141.jpg,snowmobile racing,26
train/snowmobile racing/008.jpg,snowmobile racing,26
train/snowmobile racing/051.jpg,snowmobile racing,26
train/snowmobile racing/028.jpg,snowmobile racing,26
train/snowmobile racing/065.jpg,snowmobile racing,26
train/snowmobile racing/035.jpg,snowmobile racing,26
train/snowmobile racing/054.jpg,snowmobile racing,26
train/snowmobile racing/012.jpg,snowmobile racing,26
train/snowmobile racing/136.jpg,snowmobile racing,26
train/snowmobile racing/080.jpg,snowmobile racing,26
train/snowmobile racing/085.jpg,snowmobile racing,26
train/snowmobile racing/102.jpg,snowmobile racing,26
train/snowmobile racing/017.jpg,snowmobile racing,26
train/snowmobile racing/031.jpg,snowmobile racing,26
train/snowmobile racing/118.jpg,snowmobile racing,26
train/snowmobile racing/088.jpg,snowmobile racing,26
train/snowmobile racing/106.jpg,snowmobile racing,26
train/snowmobile racing/091.jpg,snowmobile racing,26
train/snowmobile racing/032.jpg,snowmobile racing,26
train/snowmobile racing/042.jpg,snowmobile racing,26
train/snowmobile racing/022.jpg,snowmobile racing,26
train/snowmobile racing/078.jpg,snowmobile racing,26
train/snowmobile racing/120.jpg,snowmobile racing,26
train/snowmobile racing/125.jpg,snowmobile racing,26
train/swimming/063.jpg,swimming,17
train/swimming/133.jpg,swimming,17
train/swimming/008.jpg,swimming,17
train/swimming/141.jpg,swimming,17
train/swimming/103.jpg,swimming,17
train/swimming/102.jpg,swimming,17
train/swimming/120.jpg,swimming,17
train/swimming/105.jpg,swimming,17
train/swimming/099.jpg,swimming,17
train/swimming/128.jpg,swimming,17
train/swimming/033.jpg,swimming,17
train/swimming/111.jpg,swimming,17
train/swimming/015.jpg,swimming,17
train/swimming/030.jpg,swimming,17
train/swimming/155.jpg,swimming,17
train/swimming/064.jpg,swimming,17
train/swimming/085.jpg,swimming,17
train/swimming/054.jpg,swimming,17
train/swimming/060.jpg,swimming,17
train/swimming/096.jpg,swimming,17
train/swimming/125.jpg,swimming,17
train/swimming/002.jpg,swimming,17
train/swimming/156.jpg,swimming,17
train/swimming/006.jpg,swimming,17
train/swimming/100.jpg,swimming,17
train/swimming/026.jpg,swimming,17
train/swimming/038.jpg,swimming,17
train/swimming/020.jpg,swimming,17
train/swimming/035.jpg,swimming,17
train/swimming/148.jpg,swimming,17
train/uneven bars/078.jpg,uneven bars,18
train/uneven bars/127.jpg,uneven bars,18
train/uneven bars/142.jpg,uneven bars,18
train/uneven bars/113.jpg,uneven bars,18
train/uneven bars/128.jpg,uneven bars,18
train/uneven bars/009.jpg,uneven bars,18
train/uneven bars/065.jpg,uneven bars,18
train/uneven bars/121.jpg,uneven bars,18
train/uneven bars/087.jpg,uneven bars,18
train/uneven bars/150.jpg,uneven bars,18
train/uneven bars/023.jpg,uneven bars,18
train/uneven bars/091.jpg,uneven bars,18
train/uneven bars/080.jpg,uneven bars,18
train/uneven bars/045.jpg,uneven bars,18
train/uneven bars/104.jpg,uneven bars,18
train/uneven bars/141.jpg,uneven bars,18
train/uneven bars/038.jpg,uneven bars,18
train/uneven bars/132.jpg,uneven bars,18
train/uneven bars/103.jpg,uneven bars,18
train/uneven bars/029.jpg,uneven bars,18
train/uneven bars/004.jpg,uneven bars,18
train/uneven bars/098.jpg,uneven bars,18
train/uneven bars/061.jpg,uneven bars,18
train/uneven bars/019.jpg,uneven bars,18
train/uneven bars/020.jpg,uneven bars,18
train/uneven bars/032.jpg,uneven bars,18
train/uneven bars/021.jpg,uneven bars,18
train/uneven bars/037.jpg,uneven bars,18
train/uneven bars/139.jpg,uneven bars,18
train/uneven bars/034.jpg,uneven bars,18
